source_id,source_name,category,owner_org,geography,source_type,signal_type,suggested_output_route,priority_tier,automation_feasibility,access_status,final_package_status,duplicate_status,next_action,notes,evidence_source
coquitlam_council_agenda,Coquitlam council / public hearing agendas,C_council_agendas,Coquitlam,Lower Mainland / Fraser Valley,HTML/PDF agenda,rezoning / servicing agreement / capital award signal,Run_Queue,2,manual_or_pdf_p3,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify agenda portal and add PDF/HTML extractor workflow,"Council agendas often reveal rezonings, servicing agreements, award reports, and capital project approvals before tender.",candidate_expansion_seed
port_coquitlam_council_agenda,Port Coquitlam council / public hearing agendas,C_council_agendas,Port Coquitlam,Lower Mainland / Fraser Valley,HTML/PDF agenda,rezoning / servicing agreement / capital award signal,Run_Queue,2,manual_or_pdf_p3,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify agenda portal and add PDF/HTML extractor workflow,"Council agendas often reveal rezonings, servicing agreements, award reports, and capital project approvals before tender.",candidate_expansion_seed
port_moody_council_agenda,Port Moody council / public hearing agendas,C_council_agendas,Port Moody,Lower Mainland / Fraser Valley,HTML/PDF agenda,rezoning / servicing agreement / capital award signal,Run_Queue,2,manual_or_pdf_p3,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify agenda portal and add PDF/HTML extractor workflow,"Council agendas often reveal rezonings, servicing agreements, award reports, and capital project approvals before tender.",candidate_expansion_seed
burnaby_council_agenda,Burnaby council / public hearing agendas,C_council_agendas,Burnaby,Lower Mainland / Fraser Valley,HTML/PDF agenda,rezoning / servicing agreement / capital award signal,Run_Queue,2,manual_or_pdf_p3,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify agenda portal and add PDF/HTML extractor workflow,"Council agendas often reveal rezonings, servicing agreements, award reports, and capital project approvals before tender.",candidate_expansion_seed
delta_council_agenda,Delta council / public hearing agendas,C_council_agendas,Delta,Lower Mainland / Fraser Valley,HTML/PDF agenda,rezoning / servicing agreement / capital award signal,Run_Queue,2,manual_or_pdf_p3,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify agenda portal and add PDF/HTML extractor workflow,"Council agendas often reveal rezonings, servicing agreements, award reports, and capital project approvals before tender.",candidate_expansion_seed
richmond_council_agenda,Richmond council / public hearing agendas,C_council_agendas,Richmond,Lower Mainland / Fraser Valley,HTML/PDF agenda,rezoning / servicing agreement / capital award signal,Run_Queue,2,manual_or_pdf_p3,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify agenda portal and add PDF/HTML extractor workflow,"Council agendas often reveal rezonings, servicing agreements, award reports, and capital project approvals before tender.",candidate_expansion_seed
vancouver_council_agenda,Vancouver council / public hearing agendas,C_council_agendas,Vancouver,Lower Mainland / Fraser Valley,HTML/PDF agenda,rezoning / servicing agreement / capital award signal,Run_Queue,2,manual_or_pdf_p3,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify agenda portal and add PDF/HTML extractor workflow,"Council agendas often reveal rezonings, servicing agreements, award reports, and capital project approvals before tender.",candidate_expansion_seed
new_westminster_council_agenda,New Westminster council / public hearing agendas,C_council_agendas,New Westminster,Lower Mainland / Fraser Valley,HTML/PDF agenda,rezoning / servicing agreement / capital award signal,Run_Queue,2,manual_or_pdf_p3,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify agenda portal and add PDF/HTML extractor workflow,"Council agendas often reveal rezonings, servicing agreements, award reports, and capital project approvals before tender.",candidate_expansion_seed
city_of_north_vancouver_council_agenda,City of North Vancouver council / public hearing agendas,C_council_agendas,City of North Vancouver,Lower Mainland / Fraser Valley,HTML/PDF agenda,rezoning / servicing agreement / capital award signal,Run_Queue,2,manual_or_pdf_p3,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify agenda portal and add PDF/HTML extractor workflow,"Council agendas often reveal rezonings, servicing agreements, award reports, and capital project approvals before tender.",candidate_expansion_seed
district_of_north_vancouver_council_agenda,District of North Vancouver council / public hearing agendas,C_council_agendas,District of North Vancouver,Lower Mainland / Fraser Valley,HTML/PDF agenda,rezoning / servicing agreement / capital award signal,Run_Queue,2,manual_or_pdf_p3,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify agenda portal and add PDF/HTML extractor workflow,"Council agendas often reveal rezonings, servicing agreements, award reports, and capital project approvals before tender.",candidate_expansion_seed
west_vancouver_council_agenda,West Vancouver council / public hearing agendas,C_council_agendas,West Vancouver,Lower Mainland / Fraser Valley,HTML/PDF agenda,rezoning / servicing agreement / capital award signal,Run_Queue,2,manual_or_pdf_p3,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify agenda portal and add PDF/HTML extractor workflow,"Council agendas often reveal rezonings, servicing agreements, award reports, and capital project approvals before tender.",candidate_expansion_seed
white_rock_council_agenda,White Rock council / public hearing agendas,C_council_agendas,White Rock,Lower Mainland / Fraser Valley,HTML/PDF agenda,rezoning / servicing agreement / capital award signal,Run_Queue,2,manual_or_pdf_p3,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify agenda portal and add PDF/HTML extractor workflow,"Council agendas often reveal rezonings, servicing agreements, award reports, and capital project approvals before tender.",candidate_expansion_seed
surrey_municipal_capital_plan,Surrey municipal capital plan / major projects,D_capital_future_infrastructure,Surrey municipal,BC / Lower Mainland,PDF / HTML / board report / to_verify,future project / capital plan,Future_Projects,2,manual_or_pdf_p3,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify capital plan/project page and extract civil-relevant pipeline,Municipal capital/financial plans are distinct from tender pages and dev-app sources; preserve as future-project pipeline sources.,candidate_expansion_seed
township_of_langley_municipal_capital_plan,Township of Langley municipal capital plan / major projects,D_capital_future_infrastructure,Township of Langley municipal,BC / Lower Mainland,PDF / HTML / board report / to_verify,future project / capital plan,Future_Projects,2,manual_or_pdf_p3,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify capital plan/project page and extract civil-relevant pipeline,Municipal capital/financial plans are distinct from tender pages and dev-app sources; preserve as future-project pipeline sources.,candidate_expansion_seed
city_of_langley_municipal_capital_plan,City of Langley municipal capital plan / major projects,D_capital_future_infrastructure,City of Langley municipal,BC / Lower Mainland,PDF / HTML / board report / to_verify,future project / capital plan,Future_Projects,2,manual_or_pdf_p3,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify capital plan/project page and extract civil-relevant pipeline,Municipal capital/financial plans are distinct from tender pages and dev-app sources; preserve as future-project pipeline sources.,candidate_expansion_seed
maple_ridge_municipal_capital_plan,Maple Ridge municipal capital plan / major projects,D_capital_future_infrastructure,Maple Ridge municipal,BC / Lower Mainland,PDF / HTML / board report / to_verify,future project / capital plan,Future_Projects,2,manual_or_pdf_p3,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify capital plan/project page and extract civil-relevant pipeline,Municipal capital/financial plans are distinct from tender pages and dev-app sources; preserve as future-project pipeline sources.,candidate_expansion_seed
pitt_meadows_municipal_capital_plan,Pitt Meadows municipal capital plan / major projects,D_capital_future_infrastructure,Pitt Meadows municipal,BC / Lower Mainland,PDF / HTML / board report / to_verify,future project / capital plan,Future_Projects,2,manual_or_pdf_p3,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify capital plan/project page and extract civil-relevant pipeline,Municipal capital/financial plans are distinct from tender pages and dev-app sources; preserve as future-project pipeline sources.,candidate_expansion_seed
abbotsford_municipal_capital_plan,Abbotsford municipal capital plan / major projects,D_capital_future_infrastructure,Abbotsford municipal,BC / Lower Mainland,PDF / HTML / board report / to_verify,future project / capital plan,Future_Projects,2,manual_or_pdf_p3,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify capital plan/project page and extract civil-relevant pipeline,Municipal capital/financial plans are distinct from tender pages and dev-app sources; preserve as future-project pipeline sources.,candidate_expansion_seed
chilliwack_municipal_capital_plan,Chilliwack municipal capital plan / major projects,D_capital_future_infrastructure,Chilliwack municipal,BC / Lower Mainland,PDF / HTML / board report / to_verify,future project / capital plan,Future_Projects,2,manual_or_pdf_p3,public_to_verify,not_in_final_coded_sources,new_candidate_to_dedupe,verify capital plan/project page and extract civil-relevant pipeline,Municipal capital/financial plans are distinct from tender pages and dev-app sources; preserve as future-project pipeline sources.,candidate_expansion_seed
